AREA NAME,AREA CODE,DISTRICT NAME,DISTRICT NO,ZIP CODE,LOCALE NAME,PHYSICAL DELV ADDR,PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,PHYSICAL ZIP 4
ATLANTIC,4B,CONNECTICUT,060,6006,WINDSOR,245 BROAD ST,WINDSOR,CT,6095.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6030,FARMINGTON,210 MAIN ST,FARMINGTON,CT,6032.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6041,MANCHESTER,111 SHELDON RD,MANCHESTER,CT,6042.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6080,SUFFIELD,235 MOUNTAIN RD,SUFFIELD,CT,6078.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6150,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6151,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6153,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6154,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6155,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6156,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6160,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6161,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6167,EAST HARTFORD,850 MAIN ST,EAST HARTFORD,CT,6108.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6176,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6180,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6183,HARTFORD,141 WESTON ST,HARTFORD,CT,6101.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6269,STORRS MANSFIELD,9 CHARLES SMITH WAY,STORRS MANSFIELD,CT,6268.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6408,CHESHIRE,210 MAPLE AVE,CHESHIRE,CT,6410.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6411,CHESHIRE,210 MAPLE AVE,CHESHIRE,CT,6410.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6459,MIDDLETOWN,11 SILVER ST,MIDDLETOWN,CT,6457.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6493,WALLINGFORD,4 S MAIN ST,WALLINGFORD,CT,6492.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6494,WALLINGFORD,4 S MAIN ST,WALLINGFORD,CT,6492.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6495,WALLINGFORD,4 S MAIN ST,WALLINGFORD,CT,6492.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6537,NEW HAVEN,50 BREWERY ST,NEW HAVEN,CT,6511.0,5925.0
ATLANTIC,4B,CONNECTICUT,060,6538,NEW HAVEN,50 BREWERY ST,NEW HAVEN,CT,6511.0,5925.0
ATLANTIC,4B,CONNECTICUT,060,6540,NEW HAVEN,50 BREWERY ST,NEW HAVEN,CT,6511.0,5925.0
ATLANTIC,4B,CONNECTICUT,060,6673,BRIDGEPORT,120 MIDDLE ST,BRIDGEPORT,CT,6602.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6699,BRIDGEPORT,120 MIDDLE ST,BRIDGEPORT,CT,6602.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6749,WATERBURY,135 GRAND ST,WATERBURY,CT,6701.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6792,TORRINGTON,185 E ELM ST,TORRINGTON,CT,6790.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6857,NORWALK,16 WASHINGTON ST,NORWALK,CT,6854.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6858,NORWALK,16 WASHINGTON ST,NORWALK,CT,6854.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6860,NORWALK,16 WASHINGTON ST,NORWALK,CT,6854.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6879,RIDGEFIELD,26 CATOONAH ST,RIDGEFIELD,CT,6877.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6888,WESTPORT CARRIER ANNEX,234 WESTPORT AVE,NORWALK,CT,6851.0,9993.0
ATLANTIC,4B,CONNECTICUT,060,6889,WESTPORT CARRIER ANNEX,234 WESTPORT AVE,NORWALK,CT,6851.0,9993.0
ATLANTIC,4B,CONNECTICUT,060,6913,WEST AVE,317 WEST AVE,STAMFORD,CT,6902.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6914,WEST AVE,317 WEST AVE,STAMFORD,CT,6902.0,9998.0
ATLANTIC,4B,CONNECTICUT,060,6926,CAMP AVENUE,24 CAMP AVE,STAMFORD,CT,6907.0,9992.0
ATLANTIC,4B,CONNECTICUT,060,6927,CAMP AVENUE,24 CAMP AVE,STAMFORD,CT,6907.0,9992.0
ATLANTIC,4B,DE-PA 2,190,18003,LEHIGH VALLEY POSTAL STORE,17 S COMMERCE WAY,BETHLEHEM,PA,18017.0,9026.0
ATLANTIC,4B,DE-PA 2,190,18025,BETHLEHEM,535 WOOD ST,BETHLEHEM,PA,18016.0,9998.0
ATLANTIC,4B,DE-PA 2,190,18098,EMMAUS,105 N 5TH ST,EMMAUS,PA,18049.0,9998.0
ATLANTIC,4B,DE-PA 2,190,18099,EMMAUS,105 N 5TH ST,EMMAUS,PA,18049.0,9998.0
ATLANTIC,4B,DE-PA 2,190,18448,OLYPHANT,517 BURKE BYP,OLYPHANT,PA,18447.0,9998.0
ATLANTIC,4B,DE-PA 2,190,18540,SCRANTON,2800 STAFFORD AVE,SCRANTON,PA,18505.0,9998.0
ATLANTIC,4B,DE-PA 2,190,18577,SCRANTON,2800 STAFFORD AVE,SCRANTON,PA,18505.0,9998.0
ATLANTIC,4B,DE-PA 2,190,18762,WILKES BARRE,300 S MAIN ST,WILKES BARRE,PA,18701.0,9990.0
ATLANTIC,4B,DE-PA 2,190,18764,WILKES BARRE,300 S MAIN ST,WILKES BARRE,PA,18701.0,9990.0
ATLANTIC,4B,DE-PA 2,190,18765,WILKES BARRE,300 S MAIN ST,WILKES BARRE,PA,18701.0,9990.0
ATLANTIC,4B,DE-PA 2,190,18766,WILKES BARRE,300 S MAIN ST,WILKES BARRE,PA,18701.0,9990.0
ATLANTIC,4B,DE-PA 2,190,18767,WILKES BARRE,300 S MAIN ST,WILKES BARRE,PA,18701.0,9990.0
ATLANTIC,4B,DE-PA 2,190,18769,WILKES BARRE,300 S MAIN ST,WILKES BARRE,PA,18701.0,9990.0
ATLANTIC,4B,DE-PA 2,190,18991,WARMINSTER,1135 MEARNS RD,WARMINSTER,PA,18974.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19048,FORT WASHINGTON,575 PINETOWN RD,FORT WASHINGTON,PA,19034.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19049,FORT WASHINGTON,575 PINETOWN RD,FORT WASHINGTON,PA,19034.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19091,MEDIA,101 E BALTIMORE AVE,MEDIA,PA,19063.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19092,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19093,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19098,HOLMES,228 HOLMES RD,HOLMES,PA,19043.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19099,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19161,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19162,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19170,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19171,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19172,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19173,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19175,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19177,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19178,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19179,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19181,WILLIAM PENN RETAIL,720 ARCH ST,PHILADELPHIA,PA,19105.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19182,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19183,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19184,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19185,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19187,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19188,PHILADELPHIA,7500 LINDBERGH BLVD,PHILADELPHIA,PA,19176.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19190,PHILADELPHIA,7500 LINDBERGH BLVD,PHILADELPHIA,PA,19176.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19191,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19192,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19193,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19194,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19195,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19196,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19197,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19244,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19255,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19339,GLEN MILLS CARRIER ANNEX,99 ALDAN AVE FRNT,GLEN MILLS,PA,19342.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19340,GLEN MILLS CARRIER ANNEX,99 ALDAN AVE FRNT,GLEN MILLS,PA,19342.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19383,WEST CHESTER,1050 AIRPORT RD,WEST CHESTER,PA,19380.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19415,WEST CHESTER,1050 AIRPORT RD,WEST CHESTER,PA,19380.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19424,BLUE BELL,651 E TOWNSHIP LINE RD,BLUE BELL,PA,19422.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19429,CONSHOHOCKEN,425 FAYETTE ST,CONSHOHOCKEN,PA,19428.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19441,HARLEYSVILLE,600 OAK DR,HARLEYSVILLE,PA,19438.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19455,NORTH WALES,450 BEAVER ST,NORTH WALES,PA,19454.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19493,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19494,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19495,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19496,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19712,NEWARK,401 OGLETOWN RD,NEWARK,DE,19711.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19718,NEWARK,401 OGLETOWN RD,NEWARK,DE,19711.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19721,CENTERPOINT,105 JOHNSON WAY,HISTORIC NEW CASTLE,DE,19720.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19725,NEWARK,401 OGLETOWN RD,NEWARK,DE,19711.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19726,CENTERPOINT,105 JOHNSON WAY,HISTORIC NEW CASTLE,DE,19720.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19884,WILMINGTON BOX,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720.0,9696.0
ATLANTIC,4B,DE-PA 2,190,19885,WILMINGTON BOX,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720.0,9696.0
ATLANTIC,4B,DE-PA 2,190,19886,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720.0,4183.0
ATLANTIC,4B,DE-PA 2,190,19890,RODNEY SQ,500 DELAWARE AVE STE 1,WILMINGTON,DE,19801.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19891,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720.0,4183.0
ATLANTIC,4B,DE-PA 2,190,19892,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720.0,4183.0
ATLANTIC,4B,DE-PA 2,190,19893,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720.0,4183.0
ATLANTIC,4B,DE-PA 2,190,19894,WILMINGTON,3911 CONCORD PIKE,WILMINGTON,DE,19803.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19895,RODNEY SQ,500 DELAWARE AVE STE 1,WILMINGTON,DE,19801.0,9998.0
ATLANTIC,4B,DE-PA 2,190,19896,WILMINGTON,3911 CONCORD PIKE,WILMINGTON,DE,19803.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19897,WILMINGTON,3911 CONCORD PIKE,WILMINGTON,DE,19803.0,9997.0
ATLANTIC,4B,DE-PA 2,190,19898,RODNEY SQ,500 DELAWARE AVE STE 1,WILMINGTON,DE,19801.0,9998.0
ATLANTIC,4B,MA-RI,020,1063,NORTHAMPTON,37 BRIDGE ST,NORTHAMPTON,MA,1060.0,9998.0
ATLANTIC,4B,MA-RI,020,1111,SPRINGFIELD,1883 MAIN ST,SPRINGFIELD,MA,1101.0,9998.0
ATLANTIC,4B,MA-RI,020,1199,SPRINGFIELD,1883 MAIN ST,SPRINGFIELD,MA,1101.0,9998.0
ATLANTIC,4B,MA-RI,020,1263,STOCKBRIDGE,1 ELM ST,STOCKBRIDGE,MA,1262.0,9998.0
ATLANTIC,4B,MA-RI,020,1441,WESTMINSTER,6 NICHOLS ST,WESTMINSTER,MA,1473.0,9998.0
ATLANTIC,4B,MA-RI,020,1546,SHREWSBURY,43 MAPLE AVE,SHREWSBURY,MA,1545.0,9998.0
ATLANTIC,4B,MA-RI,020,1653,WORCESTER,4 E CENTRAL ST,WORCESTER,MA,1613.0,9998.0
ATLANTIC,4B,MA-RI,020,1805,WOBURN MA S&DC,462 WASHINGTON ST,WOBURN,MA,1801.0,9899.0
ATLANTIC,4B,MA-RI,020,1812,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,1889.0,7001.0
ATLANTIC,4B,MA-RI,020,1813,WOBURN MA S&DC,462 WASHINGTON ST,WOBURN,MA,1801.0,9899.0
ATLANTIC,4B,MA-RI,020,1815,WOBURN MA S&DC,462 WASHINGTON ST,WOBURN,MA,1801.0,9899.0
ATLANTIC,4B,MA-RI,020,1889,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,1889.0,7001.0
ATLANTIC,4B,MA-RI,020,1899,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,1889.0,7001.0
ATLANTIC,4B,MA-RI,020,1910,LYNN,51 WILLOW ST,LYNN,MA,1901.0,9998.0
ATLANTIC,4B,MA-RI,020,2044,HINGHAM,121 NORTH ST,HINGHAM,MA,2043.0,9998.0
ATLANTIC,4B,MA-RI,020,2201,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,2205.0,9761.0
ATLANTIC,4B,MA-RI,020,2204,CHELSEA CARRIER ANNEX,307 BEACHAM ST,CHELSEA,MA,2150.0,9998.0
ATLANTIC,4B,MA-RI,020,2206,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,2205.0,9761.0
ATLANTIC,4B,MA-RI,020,2211,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,2205.0,9761.0
ATLANTIC,4B,MA-RI,020,2212,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,2205.0,9761.0
ATLANTIC,4B,MA-RI,020,2217,BACK BAY,133 CLARENDON ST,BOSTON,MA,2116.0,9998.0
ATLANTIC,4B,MA-RI,020,2241,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,2205.0,9761.0
ATLANTIC,4B,MA-RI,020,2293,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,2205.0,9761.0
ATLANTIC,4B,MA-RI,020,2297,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,2205.0,9761.0
ATLANTIC,4B,MA-RI,020,2325,EAST BRIDGEWATER,63 W UNION ST,EAST BRIDGEWATER,MA,2333.0,9998.0
ATLANTIC,4B,MA-RI,020,2344,LAKEVILLE CARRIERS,15 RIVERSIDE DR,LAKEVILLE,MA,2347.0,9997.0
ATLANTIC,4B,MA-RI,020,2348,LAKEVILLE CARRIERS,15 RIVERSIDE DR,LAKEVILLE,MA,2347.0,9997.0
ATLANTIC,4B,MA-RI,020,2349,MIDDLEBORO,90 CENTRE ST,MIDDLEBORO,MA,2346.0,9998.0
ATLANTIC,4B,MA-RI,020,2357,NORTH EASTON,300 MAIN ST,NORTH EASTON,MA,2356.0,9998.0
ATLANTIC,4B,MA-RI,020,2477,WATERTOWN ANNEX,170 HIGH ST,WALTHAM,MA,2453.0,5914.0
ATLANTIC,4B,MA-RI,020,2902,ANNEX FINANCE,2 EXCHANGE TER,PROVIDENCE,RI,2903.0,1701.0
ATLANTIC,4B,MA-RI,020,2912,CORLISS PARK STATION,55 CORLISS ST RM 100,PROVIDENCE,RI,2904.0,9712.0
ATLANTIC,4B,MA-RI,020,2918,NORTH STATION,351 SMITH ST,PROVIDENCE,RI,2908.0,3700.0
ATLANTIC,4B,MA-RI,020,5501,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,1889.0,7001.0
ATLANTIC,4B,MARYLAND,200,20042,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20047,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20049,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20052,WARD PLACE CARRIER ANNEX,2121 WARD PL NW,WASHINGTON,DC,20037.0,9996.0
ATLANTIC,4B,MARYLAND,200,20053,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20055,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20057,FRIENDSHIP,4005 WISCONSIN AVE NW,WASHINGTON,DC,20016.0,9997.0
ATLANTIC,4B,MARYLAND,200,20057,GEORGETOWN CARRIER ANNEX,4005 WISCONSIN AVE NW,WASHINGTON,DC,20016.0,9996.0
ATLANTIC,4B,MARYLAND,200,20058,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20059,SECTION 1 CARRIER ANNEX,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,9995.0
ATLANTIC,4B,MARYLAND,200,20060,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20061,WASHINGTON,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,9997.0
ATLANTIC,4B,MARYLAND,200,20062,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20063,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20064,BROOKLAND,3401 12TH ST NE,WASHINGTON,DC,20017.0,9997.0
ATLANTIC,4B,MARYLAND,200,20065,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20066,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20067,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20068,WASHINGTON,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,9997.0
ATLANTIC,4B,MARYLAND,200,20069,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20070,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20071,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20073,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20074,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20075,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20076,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20077,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20078,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20080,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20081,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,1004.0
ATLANTIC,4B,MARYLAND,200,20082,WASHINGTON,900 BRENTWOOD RD NE,WASHINGTON,DC,20018.0,9997.0
ATLANTIC,4B,MARYLAND,200,20201,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20202,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20203,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20204,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20206,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20207,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20208,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20210,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20211,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20212,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20213,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20214,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20215,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20216,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20217,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20218,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20219,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20220,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20221,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20222,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20223,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20224,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
ATLANTIC,4B,MARYLAND,200,20226,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018.0,1528.0
